CACode,VaCode,Estimate,ASE,Flag
C14D,V02C,27.7,4.9,
C14D,V02D,17.3,3.1,
C14D,V02E,26.1,3.7,
C14D,V02M,8.1,0.1,
C14D,V03A,17.8,4.1,
C14D,V03B,19.4,2.5,
C14D,V03C,31.3,5.4,
C14D,V03D,13.2,2.6,
C14D,V03E,18.3,3.6,
C14D,V03M,7.8,0.2,
C14D,V04A,9.9,2.2,
C14D,V04B,27.6,4.5,
C14D,V04C,44.7,4.8,
C14D,V04D,17.8,2.8,
C14D,V05A,16.3,3.3,
C14D,V05B,35.1,3.6,
C14D,V05C,32.4,3.9,
C14D,V05D,16.2,3.2,
C14D,V06A,63.3,4.1,
C14D,V07A,85.7,3,
C14D,V08A,58.2,8.9,
C14D,V09A,67.5,4.6,
C14D,V10A,14.2,3.5,
C14D,V11A,81.5,3.3,
C14D,V11B,6.2,1.8,
C14D,V11C,5.4,1.7,*
C14D,V11D,3.4,1.9,**
C14D,V11E,3.5,1.6,*
C14D,V11M,3.2,0.3,
C14D,V12A,56.7,5.2,
C14D,V13A,78.3,3.5,
C14D,V14A,75.3,4.7,
C14D,V15A,78.4,4,
C14D,V16A,61.2,4.1,
C14D,V16B,22.8,3.4,
C14D,V16C,11.3,2.4,
C14D,V16D,4.7,1.8,*
C14D,V17A,12.4,3.2,
C14D,V17B,26.2,3.8,
C14D,V17C,46.5,5,
C14D,V17D,14.8,3.3,
C14D,V17M,6.6,0.2,
C14D,V18A,15.5,2.4,
C14D,V18B,29.3,3.1,
C14D,V18C,35.4,3.9,
C14D,V18D,19.8,3.3,
C14D,V18M,6.5,0.2,
C14D,V19A,11.9,2.1,
C14D,V19B,29.3,4.1,
C14D,V19C,41.3,3.5,
C14D,V19D,17.5,3.7,
C14D,V19M,6.7,0.1,
C14D,V20A,16,2.5,
C14D,V20B,26.3,3.3,
C14D,V20C,35.4,3.2,
C14D,V20D,22.2,3.2,
C14D,V20M,6.6,0.2,
C14D,V21A,46.1,3.8,
C14D,V21B,33.9,3.5,
C14D,V21C,15.6,3.2,
C14D,V21D,4.4,1.9,*
C14D,V21M,4.5,0.2,
C14D,V22A,30.9,2.9,
C14D,V22B,35.4,3.3,
C14D,V22C,27.2,2.9,
C14D,V22D,6.5,1.7,
C14D,V22M,5.2,0.2,
C14D,V23A,7.3,2,
C14D,V23B,16.2,2.8,
C14D,V23C,36.8,3.9,
C14D,V23D,39.7,4.1,
C14D,V23M,7.6,0.2,
C14D,V24A,87.4,2.8,
C14D,V25A,85.5,3,
C14D,V26A,87.7,3.1,
C14D,V27A,53.5,4.5,
C14D,V28A,80.3,3.6,
C14D,V29A,84.5,3.2,
C14D,V30A,87.4,3.3,
C14E,V00T,15,2.1,
C14E,V01A,14,2.6,
C14E,V01B,16.3,2.8,
C14E,V01C,30.6,3,
C14E,V01D,18,3.1,
C14E,V01E,21.1,3.1,
C14E,V01M,8,0.1,
C14E,V02A,9.9,2.2,
C14E,V02B,12.2,2.6,
C14E,V02C,29.4,3.1,
C14E,V02D,18,2.7,
C14E,V02E,30.6,3.3,
C14E,V02M,8.4,0.1,
C14E,V03A,16.3,2.4,
C14E,V03B,15.8,2,
C14E,V03C,31.7,3.5,
C14E,V03D,17.4,2.7,
C14E,V03E,18.8,3.1,
C14E,V03M,7.9,0.1,
C14E,V04A,6.8,1.7,
C14E,V04B,21.2,3.6,
C14E,V04C,51,3.6,
C14E,V04D,21,3.4,
C14E,V05A,18.5,3.1,
C14E,V05B,41,3.6,
C14E,V05C,27,2.9,
C14E,V05D,13.4,2.2,
C14E,V06A,73,3.3,
C14E,V07A,88.6,1.9,
C14E,V08A,48.8,8.3,
C14E,V09A,67.8,3.9,
C14E,V10A,14.7,3.2,
C14E,V11A,84.5,3,
C14E,V11B,4.7,1.6,*
C14E,V11C,5.1,1.8,*
C14E,V11D,2,1.3,**
C14E,V11E,3.8,2.8,**
C14E,V11M,2.9,0.3,
C14E,V12A,57.5,4.1,
C14E,V13A,78.7,3.5,
C14E,V14A,69.5,4,
C14E,V15A,74.5,3.8,
C14E,V16A,65.7,3.9,
C14E,V16B,21,3.2,
C14E,V16C,10.4,2.3,
C14E,V16D,2.9,1.3,*
C14E,V17A,9.8,2,
C14E,V17B,22,3.7,
C14E,V17C,56.2,4.6,
C14E,V17D,12.1,3.4,
C14E,V17M,6.8,0.2,
C14E,V18A,17.1,2.9,
C14E,V18B,24,2.7,
C14E,V18C,36,3.1,
C14E,V18D,23,3.8,
C14E,V18M,6.6,0.2,
C14E,V19A,11.3,2.3,
C14E,V19B,24.4,2.7,
C14E,V19C,49,4.7,
C14E,V19D,15.3,4.1,
C14E,V19M,6.8,0.2,
C14E,V20A,17.8,2.9,
C14E,V20B,22.3,3.5,
C14E,V20C,40.7,3.3,
C14E,V20D,19.2,3.4,
C14E,V20M,6.5,0.2,
C14E,V21A,44.3,3.1,
C14E,V21B,35.6,3.7,
C14E,V21C,16.9,3,
C14E,V21D,3.3,2.6,**
C14E,V21M,4.5,0.2,
C14E,V22A,30.8,3.5,
C14E,V22B,34.7,3.9,
C14E,V22C,27,3.6,
C14E,V22D,7.4,3.2,*
C14E,V22M,5.3,0.2,
C14E,V23A,7.5,1.9,
C14E,V23B,9.8,1.9,
C14E,V23C,37.3,3.5,
C14E,V23D,45.4,3.5,
C14E,V23M,7.9,0.1,
C14E,V24A,85.5,2.4,
C14E,V25A,83,2.6,
C14E,V26A,87.5,2,
C14E,V27A,54.1,4.2,
C14E,V28A,81.3,2.3,
C14E,V29A,84.5,2.2,
C14E,V30A,89.5,2.2,
C15A,V00T,7.5,0.6,
C15A,V01A,35.2,4.5,
C15A,V01B,17.6,3.2,
C15A,V01C,21.1,3.6,
C15A,V01D,8.6,2.4,
C15A,V01E,17.4,3.1,
C15A,V01M,6.9,0.2,
C15A,V02A,28.6,4.2,
C15A,V02B,14.2,2.9,
C15A,V02C,22.6,3.9,
C15A,V02D,10.6,2.7,
C15A,V02E,24,3.5,
C15A,V02M,7.5,0.2,
C15A,V03A,25.4,3.7,
C15A,V03B,17.7,3.7,
C15A,V03C,25.3,4.1,
C15A,V03D,10.5,2.6,
C15A,V03E,21.1,3.7,
C15A,V03M,7.5,0.2,
C15A,V04A,17.9,3.2,
C15A,V04B,34.4,4,
C15A,V04C,35.7,3.7,
C15A,V04D,12,2.7,
C15A,V05A,5.4,2.3,*
C15A,V05B,16.2,2.7,
C15A,V05C,29.7,4.1,
C15A,V05D,48.6,4.8,
C15A,V06A,53.6,5.1,
C15A,V07A,81,3.7,
C15A,V08A,39.2,5.7,
C15A,V09A,56.8,5.5,
C15A,V10A,23,3.6,
C15A,V11A,78.1,3.5,
C15A,V11B,7,2.3,*
C15A,V11C,7,2.1,*
C15A,V11D,1.5,1.1,**
C15A,V11E,6.5,2.3,*
C15A,V11M,3.4,0.3,
C15A,V12A,64.6,4.5,
C15A,V13A,74,4.1,
C15A,V14A,67.4,4.1,
C15A,V15A,66.1,4.1,
C15A,V16A,53,4.3,
C15A,V16B,22.1,3.9,
C15A,V16C,16.5,3.5,
C15A,V16D,8.3,2.3,
C15A,V17A,20.5,3.7,
C15A,V17B,25.2,3.9,
C15A,V17C,40.4,4.3,
C15A,V17D,14,3,
C15A,V17M,6.2,0.2,
C15A,V18A,19.7,3.5,
C15A,V18B,26.4,4.1,
C15A,V18C,32.2,3.9,
C15A,V18D,21.7,3.6,
C15A,V18M,6.3,0.2,
C15A,V19A,20.1,3.6,
C15A,V19B,25.9,4.1,
C15A,V19C,36.7,4,
C15A,V19D,17.3,3.7,
C15A,V19M,6.3,0.2,
C15A,V20A,24.6,3.5,
C15A,V20B,20.8,3.5,
C15A,V20C,29.9,3.9,
C15A,V20D,24.7,4.7,
C15A,V20M,6.3,0.3,
C15A,V21A,47.4,4.6,
C15A,V21B,32.4,4.4,
C15A,V21C,15,2.8,
C15A,V21D,5.2,1.8,*
C15A,V21M,4.3,0.2,
C15A,V22A,34.7,4,
C15A,V22B,30.5,4,
C15A,V22C,24.7,3.8,
C15A,V22D,10.1,2.5,
C15A,V22M,5.1,0.2,
C15A,V23A,11.5,2.6,
C15A,V23B,13.4,3.3,
C15A,V23C,35.5,4.6,
C15A,V23D,39.6,4.7,
C15A,V23M,7.5,0.2,
C15A,V24A,84.3,3.4,
C15A,V25A,80.6,3.4,
C15A,V26A,84.8,3.1,
C15A,V27A,49.7,4.3,
C15A,V28A,75.4,3.6,
C15A,V29A,79.8,3.2,
C15A,V30A,75.6,3.8,
C15B,V00T,92.5,0.6,
C15B,V01A,17.5,1,
C15B,V01B,19.1,1.1,
C15B,V01C,31,1.1,
C15B,V01D,15.4,1.1,
C15B,V01E,16.9,1.1,
C15B,V01M,7.8,0,
C15B,V02A,12.8,0.9,
C15B,V02B,16.9,1,
C15B,V02C,28.7,1.3,
C15B,V02D,18.3,1.1,
C15B,V02E,23.3,1.1,
C15B,V02M,8.1,0,
C15B,V03A,16.7,0.8,
C15B,V03B,18,0.9,
C15B,V03C,31.5,1.3,
C15B,V03D,16.4,1.1,
C15B,V03E,17.4,1,
C15B,V03M,7.8,0,
C15B,V04A,9.4,0.8,
C15B,V04B,26.5,1.5,
C15B,V04C,45.1,1.7,
C15B,V04D,18.9,1,
C15B,V05A,17.4,1.1,
C15B,V05B,40.6,1.4,
C15B,V05C,30,1.3,
C15B,V05D,11.9,1,
C15B,V06A,62.5,1.2,
C15B,V07A,87.2,0.9,
C15B,V08A,53.8,2,
C15B,V09A,72.8,1.3,
C15B,V10A,16.9,1,
C15B,V11A,80.6,1.2,
C15B,V11B,6.8,0.8,
C15B,V11C,5.6,0.6,
C15B,V11D,2.7,0.5,
C15B,V11E,4.4,0.7,
C15B,V11M,3.3,0.1,
C15B,V12A,59.9,1.6,
C15B,V13A,80.3,1.2,
C15B,V14A,74.3,1.4,
C15B,V15A,79.5,1.3,
C15B,V16A,61.7,1.3,
C15B,V16B,22.4,1.1,
C15B,V16C,12.8,0.9,
C15B,V16D,3.1,0.5,
C15B,V17A,8.8,0.9,
C15B,V17B,24.3,1.4,
C15B,V17C,51.7,1.4,
C15B,V17D,15.2,1.1,
C15B,V17M,6.9,0.1,
C15B,V18A,12,0.9,
C15B,V18B,23.1,1.1,
C15B,V18C,40.8,1.4,
C15B,V18D,24.1,1.4,
C15B,V18M,6.9,0.1,
C15B,V19A,8.4,0.8,
C15B,V19B,24.7,1.2,
C15B,V19C,46.5,1.3,
C15B,V19D,20.4,1.2,
C15B,V19M,7,0.1,
C15B,V20A,11.7,0.8,
C15B,V20B,22.5,1.1,
C15B,V20C,43,1.3,
C15B,V20D,22.7,1.3,
C15B,V20M,7,0.1,
C15B,V21A,38.6,1.4,
C15B,V21B,35.6,1.4,
C15B,V21C,21.1,1.1,
C15B,V21D,4.7,0.7,
C15B,V21M,4.9,0.1,
C15B,V22A,24.1,1.3,
C15B,V22B,34,1.3,
C15B,V22C,32.3,1.3,
C15B,V22D,9.5,0.9,
C15B,V22M,5.7,0.1,
C15B,V23A,6.1,0.7,
C15B,V23B,12.1,0.8,
C15B,V23C,36.1,1.4,
C15B,V23D,45.6,1.4,
C15B,V23M,7.9,0.1,
C15B,V24A,87.7,1,
C15B,V25A,85,1,
C15B,V26A,88.9,0.8,
C15B,V27A,55.2,1.4,
C15B,V28A,84.1,0.9,
C15B,V29A,82.9,1,
C15B,V30A,84.5,1.2,
C16A,V00T,96.5,0.5,
C16A,V01A,18.7,1.1,
C16A,V01B,18.8,1.1,
C16A,V01C,30.5,1.1,
C16A,V01D,15.3,1.1,
C16A,V01E,16.7,1.1,
C16A,V01M,7.7,0.1,
C16A,V02A,13.4,0.9,
C16A,V02B,16.3,1,
C16A,V02C,28.5,1.3,
C16A,V02D,18,1.1,
C16A,V02E,23.8,1.2,
C16A,V02M,8.1,0,
C16A,V03A,17.1,0.8,
C16A,V03B,17.8,0.9,
C16A,V03C,31,1.2,
C16A,V03D,16.3,1,
C16A,V03E,17.8,1,
C16A,V03M,7.8,0,
C16A,V04A,9.6,0.8,
C16A,V04B,27.2,1.4,
C16A,V04C,44.5,1.7,
C16A,V04D,18.7,1,
C16A,V05A,16,1,
C16A,V05B,38.9,1.4,
C16A,V05C,30.5,1.4,
C16A,V05D,14.6,1.1,
C16A,V06A,62.4,1.2,
C16A,V07A,87.1,0.9,
C16A,V08A,53.1,2,
C16A,V09A,71.3,1.4,
C16A,V10A,16.3,1.1,
C16A,V11A,80.2,1.2,
C16A,V11B,6.7,0.7,
C16A,V11C,5.7,0.7,
C16A,V11D,2.7,0.5,
C16A,V11E,4.7,0.7,
C16A,V11M,3.4,0.1,
C16A,V12A,61.2,1.6,
C16A,V13A,80.6,1.1,
C16A,V14A,73,1.5,
C16A,V15A,77.8,1.2,
C16A,V16A,61.9,1.3,
C16A,V16B,22.2,1,
C16A,V16C,12.7,1,
C16A,V16D,3.2,0.5,
C16A,V17A,9.4,0.8,
C16A,V17B,23.9,1.3,
C16A,V17C,51.5,1.4,
C16A,V17D,15.2,1.1,
C16A,V17M,6.8,0.1,
C16A,V18A,12.6,0.9,
C16A,V18B,23.2,1.1,
C16A,V18C,40.3,1.4,
C16A,V18D,23.9,1.4,
C16A,V18M,6.9,0.1,
C16A,V19A,9,0.8,
C16A,V19B,25.1,1.2,
C16A,V19C,45.8,1.4,
C16A,V19D,20.1,1.3,
C16A,V19M,7,0.1,
C16A,V20A,13,0.8,
C16A,V20B,22.3,1.1,
C16A,V20C,42.2,1.3,
C16A,V20D,22.4,1.3,
C16A,V20M,6.9,0.1,
C16A,V21A,39.3,1.3,
C16A,V21B,35.3,1.3,
C16A,V21C,20.8,1,
C16A,V21D,4.6,0.7,
C16A,V21M,4.9,0.1,
C16A,V22A,25.2,1.3,
C16A,V22B,34.4,1.3,
C16A,V22C,31.2,1.3,
C16A,V22D,9.3,0.9,
C16A,V22M,5.7,0.1,
C16A,V23A,6.3,0.6,
C16A,V23B,12.3,0.8,
C16A,V23C,36.2,1.4,
C16A,V23D,45.2,1.5,
C16A,V23M,7.9,0.1,
C16A,V24A,87.6,0.9,
C16A,V25A,84.6,1,
C16A,V26A,88.6,0.8,
C16A,V27A,54.2,1.4,
C16A,V28A,83.4,0.9,
C16A,V29A,82.7,1,
C16A,V30A,84.5,1.2,
C16B,V00T,1.1,0.2,
C16B,V01A,16.5,7.6,*
C16B,V01B,27,10.9,*
C16B,V01C,27.6,9.7,*
C16B,V01D,14.5,8.1,**
C16B,V01E,14.4,6.8,*
C16B,V01M,7.7,0.3,
C16B,V02A,19.1,9.6,**
C16B,V02B,18.4,9.3,**
C16B,V02C,24.6,10,*
C16B,V02D,18.3,9.2,**
C16B,V02E,19.5,7.7,*
C16B,V02M,7.9,0.4,
C16B,V03A,27.5,10.5,*
C16B,V03B,21.5,7.9,*
C16B,V03C,28.5,10.6,*
C16B,V03D,9.3,6.8,**
C16B,V03E,13.2,6.8,**
C16B,V03M,7.3,0.4,
C16B,V04A,10,6.5,**
C16B,V04B,27.5,9.7,*
C16B,V04C,40.9,10.4,
C16B,V04D,21.5,9.5,*
C16B,V05A,16.6,8.2,*
C16B,V05B,36.4,10.3,
C16B,V05C,31.7,10.3,*
C16B,V05D,15.4,8.7,**
C16B,V06A,67.7,10.3,
C16B,V07A,85.9,8.6,
C16B,V08A,63.5,13.6,
C16B,V09A,82.2,7.3,
C16B,V10A,34.1,11.2,*
C16B,V11A,80.5,9.4,
C16B,V11B,7.5,6.3,**
C16B,V11C,S,,S
C16B,V11D,2.6,3.1,***
C16B,V11E,8,5.9,**
C16B,V11M,3.1,0.8,
C16B,V12A,56,12.2,
C16B,V13A,86.6,7.5,
C16B,V14A,85.8,7.8,
C16B,V15A,92,5.6,
C16B,V16A,65.6,9.9,
C16B,V16B,19.2,8.7,*
C16B,V16C,12.8,7.3,**
C16B,V16D,S,,S
C16B,V17A,11.4,6.8,**
C16B,V17B,30.2,10.6,*
C16B,V17C,41.8,10.8,
C16B,V17D,16.7,9.6,**
C16B,V17M,6.6,0.4,
C16B,V18A,12.4,7,**
C16B,V18B,31.1,10.6,*
C16B,V18C,37.5,11.5,*
C16B,V18D,19,10,**
C16B,V18M,6.5,0.5,
C16B,V19A,15.7,8.8,**
C16B,V19B,21.2,7.9,*
C16B,V19C,45.8,10,
C16B,V19D,17.3,8.9,**
C16B,V19M,6.7,0.5,
C16B,V20A,8.3,5.5,**
C16B,V20B,28.6,9.4,*
C16B,V20C,47.7,10,
C16B,V20D,15.4,7.6,*
C16B,V20M,6.8,0.4,
C16B,V21A,40,11.5,
C16B,V21B,32.8,11,*
C16B,V21C,23.2,11.9,**
C16B,V21D,3.9,3.7,**
C16B,V21M,4.9,0.5,
C16B,V22A,24.5,9.6,*
C16B,V22B,23,10.4,*
C16B,V22C,46.2,13.2,
C16B,V22D,6.4,5.6,**
C16B,V22M,5.9,0.5,
C16B,V23A,8.5,6.4,**
C16B,V23B,17.3,8.4,*
C16B,V23C,32.4,11,*
C16B,V23D,41.8,12,
C16B,V23M,7.6,0.5,
C16B,V24A,85,9,
C16B,V25A,87.1,8.8,
C16B,V26A,85.4,9.1,
C16B,V27A,62.9,11.7,
C16B,V28A,84.5,9,
C16B,V29A,80,9.7,
C16B,V30A,74.2,9,
C16C,V00T,1.9,0.5,
C16C,V01A,37.8,11.5,*
C16C,V01B,24.2,8.5,*
C16C,V01C,24.7,9.3,*
C16C,V01D,4.4,3.6,**
C16C,V01E,8.9,4.8,**
C16C,V01M,6.8,0.3,
C16C,V02A,27.2,9.3,*
C16C,V02B,24.7,10.3,*
C16C,V02C,25,8.7,*
C16C,V02D,6.7,5,**
C16C,V02E,16.3,6.9,*
C16C,V02M,7.2,0.4,
C16C,V03A,36.2,10.9,*
C16C,V03B,22.7,10.3,*
C16C,V03C,20.6,8.8,*
C16C,V03D,10.1,5.8,**
C16C,V03E,10.3,6.2,**
C16C,V03M,6.8,0.5,
C16C,V04A,12.7,6.5,**
C16C,V04B,38,10.3,
C16C,V04C,36.6,11.8,*
C16C,V04D,12.7,6.2,*
C16C,V05A,7.6,4.9,**
C16C,V05B,43.6,10,
C16C,V05C,22.7,8,*
C16C,V05D,26.1,11.1,*
C16C,V06A,48.5,13.5,
C16C,V07A,70.6,10.6,
C16C,V08A,40.8,15.3,*
C16C,V09A,80.3,7.8,
C16C,V10A,39.3,11.3,
C16C,V11A,81.8,8.5,
C16C,V11B,10.6,8.5,**
C16C,V11C,4.1,3.4,**
C16C,V11D,S,,S
C16C,V11E,2.7,3,***
C16C,V11M,3.1,0.5,
C16C,V12A,51.2,9.5,
C16C,V13A,77.6,9,
C16C,V14A,73.5,9.8,
C16C,V15A,86.7,6.3,
C16C,V16A,29.6,10.4,*
C16C,V16B,32.7,10.7,*
C16C,V16C,26.7,8.5,*
C16C,V16D,11.1,7.1,**
C16C,V17A,21.7,8.5,*
C16C,V17B,30.5,13,*
C16C,V17C,39,12,*
C16C,V17D,8.8,6.8,**
C16C,V17M,6.1,0.4,
C16C,V18A,23.4,8.9,*
C16C,V18B,30.9,12,*
C16C,V18C,32.7,9.3,
C16C,V18D,12.9,6.7,**
C16C,V18M,5.8,0.4,
C16C,V19A,19.3,8.1,*
C16C,V19B,34.5,9.5,
C16C,V19C,37.8,9.5,
C16C,V19D,8.4,4.7,**
C16C,V19M,6.1,0.4,
C16C,V20A,19.8,8.4,*
C16C,V20B,37.2,14.9,*
C16C,V20C,29.3,11.5,*
C16C,V20D,13.7,7.1,**
C16C,V20M,6,0.5,
C16C,V21A,55.1,11.4,
C16C,V21B,32.8,11.3,*
C16C,V21C,7.3,4.7,**
C16C,V21D,4.8,4.4,**
C16C,V21M,3.9,0.5,
C16C,V22A,35.3,10.6,*
C16C,V22B,30.8,11,*
C16C,V22C,28,8.4,
C16C,V22D,5.9,4.3,**
C16C,V22M,5.2,0.4,
C16C,V23A,19.7,12.2,**
C16C,V23B,12.9,6.8,**
C16C,V23C,37.3,10,
C16C,V23D,30.1,11,*
C16C,V23M,6.7,0.8,
C16C,V24A,81.2,8.4,
C16C,V25A,88.3,5.9,
C16C,V26A,87.6,6,
C16C,V27A,74.6,8.7,
C16C,V28A,85.1,6.7,
C16C,V29A,85,6.5,
C16C,V30A,70,10.8,
C16D,V00T,0.5,0.2,
C16D,V01A,31,16,**
C16D,V01B,23.1,15.8,**
C16D,V01C,26,13.3,**
C16D,V01D,7.4,6.9,**
C16D,V01E,12.6,9.3,**
C16D,V01M,7.1,0.7,
C16D,V02A,25.7,14.8,**
C16D,V02B,19.4,14,**
C16D,V02C,23,14.8,**
C16D,V02D,S,,S
C16D,V02E,27.2,13.9,**
C16D,V02M,7.5,0.8,
C16D,V03A,23.4,12.6,**
C16D,V03B,29.2,15.3,**
C16D,V03C,31.3,15,*
C16D,V03D,S,,S
C16D,V03E,12.6,9.6,**
C16D,V03M,7.2,0.5,
C16D,V04A,8.3,9,***
C16D,V04B,39.6,16.4,*
C16D,V04C,41.4,15.8,*
C16D,V04D,10.7,9.6,**
C16D,V05A,8.6,8.3,**
C16D,V05B,17.5,12,**
C16D,V05C,41.6,15.4,*
C16D,V05D,32.3,15.6,*
C16D,V06A,47,17.5,*
C16D,V07A,89.2,12.8,
C16D,V08A,29.5,17.7,**
C16D,V09A,72.1,13.6,
C16D,V10A,32.1,15.4,*
C16D,V11A,80.1,13.8,
C16D,V11B,8.1,12.1,***
C16D,V11C,6.1,5.5,**
C16D,V11D,S,,S
C16D,V11E,5.7,7.9,***
C16D,V11M,3.5,0.9,
C16D,V12A,52.9,16.4,*
C16D,V13A,69.2,16,
C16D,V14A,57.9,15.4,
C16D,V15A,62.1,15.9,
C16D,V16A,47.7,16.2,*
C16D,V16B,16.1,11.7,**
C16D,V16C,24.2,15.2,**
C16D,V16D,12,11,**
C16D,V17A,8,6,**
C16D,V17B,36.9,15.5,*
C16D,V17C,44.7,14.9,*
C16D,V17D,10.4,10.3,**
C16D,V17M,6.4,0.6,
C16D,V18A,24.7,13,**
C16D,V18B,18.4,10.8,**
C16D,V18C,32.7,15.8,*
C16D,V18D,24.2,15.1,**
C16D,V18M,6.4,0.9,
C16D,V19A,29.1,15.2,**
C16D,V19B,19.6,11.4,**
C16D,V19C,38.7,16.5,*
C16D,V19D,12.6,10.2,**
C16D,V19M,6.1,0.8,
C16D,V20A,22.5,13.6,**
C16D,V20B,31.5,14.2,*
C16D,V20C,34.3,16.7,*
C16D,V20D,11.7,9.9,**
C16D,V20M,6.2,0.8,
C16D,V21A,37.2,14.2,*
C16D,V21B,36.1,16.8,*
C16D,V21C,18.3,13.8,**
C16D,V21D,8.4,11.4,***
C16D,V21M,4.7,0.9,
C16D,V22A,28.7,14.3,**
C16D,V22B,33.5,15.3,*
C16D,V22C,31.8,16.2,**
C16D,V22D,6,8.5,***
C16D,V22M,5.4,0.8,
C16D,V23A,14.8,11,**
C16D,V23B,9.9,7.4,**
C16D,V23C,30.3,16.5,**
C16D,V23D,45.1,16.4,*
C16D,V23M,7.4,0.8,
C16D,V24A,79.7,11.6,
C16D,V25A,81,11.2,
C16D,V26A,83.3,10.8,
C16D,V27A,61.7,15.4,
C16D,V28A,81.4,10.9,
C16D,V29A,82.4,11.1,
C16D,V30A,60,16.7,
C16T,V01A,19.2,1,
C16T,V01B,19,1.1,
C16T,V01C,30.3,1.1,
C16T,V01D,15,1,
C16T,V01E,16.5,1.1,
C16T,V01M,7.7,0.1,
C16T,V02A,13.9,0.9,
C16T,V02B,16.5,0.9,
C16T,V02C,28.3,1.3,
C16T,V02D,17.7,1.1,
C16T,V02E,23.6,1.1,
C16T,V02M,8.1,0,
C16T,V03A,17.6,0.8,
C16T,V03B,18,0.9,
C16T,V03C,30.7,1.2,
C16T,V03D,16,1,
C16T,V03E,17.6,0.9,
C16T,V03M,7.8,0,
C16T,V04A,9.8,0.8,
C16T,V04B,27.4,1.4,
C16T,V04C,44.3,1.7,
C16T,V04D,18.5,1,
C16T,V05A,15.8,1,
C16T,V05B,38.8,1.4,
C16T,V05C,30.3,1.4,
C16T,V05D,15.1,1.1,
C16T,V06A,62,1.2,
C16T,V07A,86.7,0.9,
C16T,V08A,52.8,1.9,
C16T,V09A,71.6,1.3,
C16T,V10A,17.1,1,
C16T,V11A,80.2,1.2,
C16T,V11B,6.8,0.7,
C16T,V11C,5.7,0.7,
C16T,V11D,2.6,0.5,
C16T,V11E,4.7,0.7,
C16T,V11M,3.4,0.1,
C16T,V12A,60.8,1.6,
C16T,V13A,80.4,1.2,
C16T,V14A,72.9,1.5,
C16T,V15A,77.9,1.2,
C16T,V16A,61.3,1.2,
C16T,V16B,22.2,1,
C16T,V16C,13.1,1,
C16T,V16D,3.4,0.5,
C16T,V17A,9.7,0.8,
C16T,V17B,24.2,1.4,
C16T,V17C,51,1.4,
C16T,V17D,15,1,
C16T,V17M,6.8,0.1,
C16T,V18A,12.9,0.9,
C16T,V18B,23.5,1,
C16T,V18C,40,1.3,
C16T,V18D,23.6,1.3,
C16T,V18M,6.9,0.1,
C16T,V19A,9.4,0.8,
C16T,V19B,25.2,1.2,
C16T,V19C,45.6,1.3,
C16T,V19D,19.8,1.2,
C16T,V19M,7,0.1,
C16T,V20A,13.2,0.8,
C16T,V20B,22.8,1.1,
C16T,V20C,41.9,1.3,
C16T,V20D,22.1,1.3,
C16T,V20M,6.9,0.1,
C16T,V21A,39.8,1.3,
C16T,V21B,35.1,1.3,
C16T,V21C,20.5,1,
C16T,V21D,4.6,0.7,
C16T,V21M,4.8,0.1,
C16T,V22A,25.5,1.3,
C16T,V22B,34.1,1.2,
C16T,V22C,31.2,1.2,
C16T,V22D,9.2,0.9,
C16T,V22M,5.6,0.1,
C16T,V23A,6.7,0.7,
C16T,V23B,12.4,0.8,
C16T,V23C,36.1,1.4,
C16T,V23D,44.8,1.5,
C16T,V23M,7.9,0.1,
C16T,V24A,87.4,0.9,
C16T,V25A,84.7,0.9,
C16T,V26A,88.5,0.8,
C16T,V27A,54.7,1.4,
C16T,V28A,83.4,0.9,
C16T,V29A,82.7,1,
C16T,V30A,83.9,1.1,
